ID,Revenue
12229,FALSE
12230,FALSE
12231,FALSE
12232,FALSE
12233,FALSE
12234,FALSE
12235,FALSE
12236,FALSE
12237,FALSE
12238,FALSE
12239,FALSE
12240,FALSE
12241,FALSE
12242,TRUE
12243,FALSE
12244,FALSE
12245,FALSE
12246,FALSE
12247,FALSE
12248,FALSE
12249,FALSE
12250,FALSE
12251,FALSE
12252,FALSE
12253,FALSE
12254,FALSE
12255,FALSE
12256,FALSE
12257,TRUE
12258,TRUE
12259,FALSE
12260,FALSE
12261,FALSE
12262,FALSE
12263,FALSE
12264,FALSE
12265,FALSE
12266,FALSE
12267,TRUE
12268,FALSE
12269,FALSE
12270,TRUE
12271,FALSE
12272,FALSE
12273,FALSE
12274,FALSE
12275,FALSE
12276,FALSE
12277,FALSE
12278,FALSE
12279,FALSE
12280,FALSE
12281,FALSE
12282,FALSE
12283,FALSE
12284,FALSE
12285,FALSE
12286,FALSE
12287,FALSE
12288,FALSE
12289,TRUE
12290,FALSE
12291,FALSE
12292,FALSE
12293,TRUE
12294,TRUE
12295,FALSE
12296,FALSE
12297,FALSE
12298,FALSE
12299,FALSE
12300,FALSE
12301,FALSE
12302,FALSE
12303,FALSE
12304,FALSE
12305,FALSE
12306,FALSE
12307,FALSE
12308,FALSE
12309,FALSE
12310,FALSE
12311,FALSE
12312,FALSE
12313,FALSE
12314,FALSE
12315,TRUE
12316,FALSE
12317,FALSE
12318,FALSE
12319,FALSE
12320,FALSE
12321,FALSE
12322,FALSE
12323,FALSE
12324,FALSE
12325,TRUE
12326,FALSE
12327,FALSE
12328,FALSE
12329,FALSE
12330,FALSE
